,ASS.1,ASS.2,ASS.3,BET.1,BET.2,BET.3,ASPL.1,ASPL.2,ASPL.3,ASPL.4,CC.1,CC.2,DEG.1,DEG.2,DEG.3,DEG.4,MIN.1,MIN.2,MIN.3,MIN.4,MAX.1,MAX.2,MAX.3,MAX.4,SD.1,SD.2,SD.3,SD.4,MT3.1,MT3.2,MT3.3,MT4.1,MT4.2,MT4.3,CLASS
84,0.4718032793679094,0.52669025,0.33333335,0.2132255197713585,0.654761905,0.20238101157738292,0.07701835952938452,0.6201854755746373,0.9387735041522073,0.0,0.7108745384681734,0.0,0.8945948712456595,1.0,0.9333333202666667,0.0,1.0,0.08333333333333333,0.5,0.0,0.11666666666666667,0.125,0.13114754098360656,0.0,0.8710431387769545,0.8238719425868863,0.7958797422309067,0.0,0.8095854922279794,0.7586206896551724,0.3333333333333333,0.7486431239867485,0.5660377358490566,0.0,class_2
85,0.5219591173090214,0.47951583,0.5,0.14127253664717732,0.8524590175,0.0,0.010410110082472057,0.601524657047151,0.9097903654450309,0.0,0.9954998455763896,0.0,1.0,0.7745901615262453,0.7229508181860655,0.0,0.016129032258064516,0.16666666666666666,0.5,0.0,0.5166666666666666,0.640625,0.18032786885245902,0.0,1.0,0.7458556123213745,0.6278006588838615,0.0,1.0,0.5862068965517241,0.0,1.0,0.3584905660377358,0.0,class_2
86,0.3795041231375179,0.5625,0.5,0.15589160861650875,0.06048387,0.0,0.017884048212377657,0.6322149982014514,0.0,0.0,0.6465478393215377,0.0,0.9346966638726881,0.5471464043976666,0.0,0.0,0.6612903225806451,0.16666666666666666,0.0,0.0,0.03333333333333334,0.140625,0.0,0.0,0.623656978801612,0.5099189159625892,0.0,0.0,0.9527202072538862,0.20689655172413793,0.0,0.9108338619863255,0.05660377358490566,0.0,class_2
87,0.38871747627889275,0.545454545,0.5,0.16962130178149126,0.095238095,0.0,0.02403602754156542,0.640417081544249,0.0,0.0,0.7935385822521361,0.0,0.9235054489873011,0.5769230757581361,0.0,0.0,0.11290322580645161,0.08333333333333333,0.0,0.0,0.25,0.421875,0.0,0.0,0.6204658051848723,0.561513383916578,0.0,0.0,0.8931347150259068,0.3103448275862069,0.0,0.8094734616197928,0.1320754716981132,0.0,class_2
88,0.3425685459106497,0.46927637,0.005449599999999999,0.20025053226045064,0.5317460325,0.6071429072321446,0.061252776794903374,0.6210049405363928,0.9383145877744796,1.0,0.6792912095403184,0.5483870711827958,0.8483377647222106,0.9230769212130178,0.7777777750555556,0.4920634182539636,0.7419354838709677,0.08333333333333333,0.5,1.0,0.6499999999999999,0.625,0.6557377049180328,0.9629629629629629,0.9773432951678634,1.0,0.9999999999999999,0.7135600963518409,0.7817357512953369,1.0,1.0,0.7202368365404949,1.0,1.0,class_2
89,0.5384435725277362,0.72931525,1.0,0.1718855527468498,0.2338709675,0.0,0.037636202389419005,0.6281200480549038,0.9247528021236834,0.9835985595915402,0.7291086557911637,0.0,0.8759427857244075,0.644851117521563,0.8693548295024194,1.0,0.016129032258064516,0.16666666666666666,0.5,1.0,0.6166666666666666,0.4375,0.4426229508196722,1.0,0.8013327473430668,0.682018261488701,0.7686032661521571,1.0,0.839378238341969,0.27586206896551724,0.0,0.7840981179953479,0.09433962264150943,0.0,class_2
90,0.29202936922777123,0.2857143,0.5,0.22591910069960353,0.012096775,0.0,0.10436761256461513,0.6358130244648028,0.0,0.0,0.8271401025595366,0.0,0.6644291158095126,0.3908188585532783,0.0,0.0,0.08064516129032258,0.08333333333333333,0.0,0.0,0.7833333333333333,0.0625,0.0,0.0,0.6067208136893415,0.4310617779352991,0.0,0.0,0.6256476683937825,0.10344827586206896,0.0,0.5335870867695778,0.0,0.0,class_2
91,0.21400880620473903,0.33333335,0.5,0.1561077556726207,0.1693548375,0.0,0.018150559952269996,0.6250352585718079,0.0,0.0,0.7451953110870587,0.0,0.9229459246703964,0.7816377171065566,0.0,0.0,0.532258064516129,0.41666666666666663,0.0,0.0,0.21666666666666667,0.1875,0.0,0.0,0.7767111676807342,0.6481320410844471,0.0,0.0,0.8704663212435234,0.5172413793103449,0.0,0.8046098540917742,0.18867924528301885,0.0,class_2
92,0.39561466884828667,0.3621993,0.5,0.24264202188217587,0.16044776,0.0,0.06744210814824325,0.679622341978618,1.0,0.0,0.771425733373029,0.0,0.8440227612743605,0.5786452352781949,0.4388059709537313,0.0,0.16129032258064518,0.08333333333333333,0.5,0.0,0.23333333333333334,1.0,0.26229508196721313,0.0,0.8046797410988461,0.6608865511458328,0.49910999594321787,0.0,0.9112694300518136,0.4482758620689655,0.0,0.8538803129625714,0.20754716981132074,0.0,class_2
93,0.21708389589882382,0.386121,0.5,0.2386453783926914,0.02118644,0.0,0.15914183219754574,0.6035828697235521,0.8808759446850403,0.0,0.4584286632480154,0.0,0.5630537642399123,0.4722946565732186,0.24915255113474563,0.0,0.2903225806451613,0.16666666666666666,0.5,0.0,0.16666666666666666,0.171875,0.13114754098360656,0.0,0.47682475085900855,0.5246489663764082,0.381608274023541,0.0,0.4540155440414508,0.1724137931034483,0.0,0.3429900613237471,0.018867924528301886,0.0,class_2
94,0.23521525290334977,0.4199444,0.33333335,0.1936002246964561,0.0859375,0.1992187564746096,0.04224867261506038,0.6495956672945412,0.9537490868729301,0.0,0.7284485574608862,0.0,0.8955886097459957,0.7572115388255825,0.918749989434375,0.0,0.25806451612903225,0.08333333333333333,0.5,0.0,0.9999999999999999,0.953125,1.0,0.0,0.8176476295932694,0.7017066562437572,0.7902350933467589,0.0,0.9080310880829017,0.41379310344827586,0.3333333333333333,0.8595897652780715,0.1509433962264151,0.0,class_2
